08/11/2013 06:46:07,Advertisement,localhost:1101,"[class,"oneITS"],[Date,isPresent],[ID,isPresent],[Name,isPresent],[Address,isPresent],[Latitude,isPresent],[Longitude,isPresent],[LaneIndex,isPresent],[LoopOccupancy,isPresent],[AvgSpeed,isPresent],[Vehicles/Interval,isPresent],[VdsDeviceID,isPresent],[RegionName,isPresent]",siena,0ms
08/11/2013 06:46:07,Publication,localhost:1101,"[class,"oneITS"],[Date,'2012-06-25 00:00:00'],[ID,200],[Name,'ds0040dsa Allen05'],[Address,'SB Allen Road - 401'],[Latitude,43.7276177739601],[Longitude,-79.4490468206761],[LaneIndex,2],[LoopOccupancy,'null'],[AvgSpeed,73],[Vehicles/Interval,1],[VdsDeviceID,1271],[RegionName,'Allen Road']",siena,26ms
08/11/2013 06:46:08,Publication,localhost:1101,"[class,"oneITS"],[Date,'2012-06-25 00:02:01'],[ID,200],[Name,'ds0040dsa Allen05'],[Address,'SB Allen Road - 401'],[Latitude,43.7276177739601],[Longitude,-79.4490468206761],[LaneIndex,2],[LoopOccupancy,'null'],[AvgSpeed,73],[Vehicles/Interval,1],[VdsDeviceID,1271],[RegionName,'Allen Road']",siena,10ms
08/11/2013 06:46:09,Publication,localhost:1101,"[class,"oneITS"],[Date,'2012-06-25 00:03:00'],[ID,200],[Name,'ds0040dsa Allen05'],[Address,'SB Allen Road - 401'],[Latitude,43.7276177739601],[Longitude,-79.4490468206761],[LaneIndex,2],[LoopOccupancy,'null'],[AvgSpeed,72],[Vehicles/Interval,10],[VdsDeviceID,1271],[RegionName,'Allen Road']",siena,11ms
08/11/2013 06:46:09,Publication,localhost:1101,"[class,"oneITS"],[Date,'2012-06-25 00:05:01'],[ID,200],[Name,'ds0040dsa Allen05'],[Address,'SB Allen Road - 401'],[Latitude,43.7276177739601],[Longitude,-79.4490468206761],[LaneIndex,2],[LoopOccupancy,'null'],[AvgSpeed,0],[Vehicles/Interval,0],[VdsDeviceID,1271],[RegionName,'Allen Road']",siena,9ms
08/11/2013 06:46:10,Publication,localhost:1101,"[class,"oneITS"],[Date,'2012-06-25 00:06:01'],[ID,200],[Name,'ds0040dsa Allen05'],[Address,'SB Allen Road - 401'],[Latitude,43.7276177739601],[Longitude,-79.4490468206761],[LaneIndex,2],[LoopOccupancy,'null'],[AvgSpeed,0],[Vehicles/Interval,0],[VdsDeviceID,1271],[RegionName,'Allen Road']",siena,12ms
08/11/2013 06:46:31,Advertisement,localhost:1101,"[class,"oneITS"],[Date,isPresent],[ID,isPresent],[Name,isPresent],[Address,isPresent],[Latitude,isPresent],[Longitude,isPresent],[LaneIndex,isPresent],[LoopOccupancy,isPresent],[AvgSpeed,isPresent],[Vehicles/Interval,isPresent],[VdsDeviceID,isPresent],[RegionName,isPresent]",siena,0ms
08/11/2013 06:46:32,Publication,localhost:1101,"[class,"oneITS"],[Date,'2012-06-25 00:00:00'],[ID,200],[Name,'ds0040dsa Allen05'],[Address,'SB Allen Road - 401'],[Latitude,43.7276177739601],[Longitude,-79.4490468206761],[LaneIndex,2],[LoopOccupancy,'null'],[AvgSpeed,73],[Vehicles/Interval,1],[VdsDeviceID,1271],[RegionName,'Allen Road']",siena,21ms
08/11/2013 06:46:32,Publication,localhost:1101,"[class,"oneITS"],[Date,'2012-06-25 00:02:01'],[ID,200],[Name,'ds0040dsa Allen05'],[Address,'SB Allen Road - 401'],[Latitude,43.7276177739601],[Longitude,-79.4490468206761],[LaneIndex,2],[LoopOccupancy,'null'],[AvgSpeed,73],[Vehicles/Interval,1],[VdsDeviceID,1271],[RegionName,'Allen Road']",siena,11ms
08/11/2013 06:46:33,Publication,localhost:1101,"[class,"oneITS"],[Date,'2012-06-25 00:03:00'],[ID,200],[Name,'ds0040dsa Allen05'],[Address,'SB Allen Road - 401'],[Latitude,43.7276177739601],[Longitude,-79.4490468206761],[LaneIndex,2],[LoopOccupancy,'null'],[AvgSpeed,72],[Vehicles/Interval,10],[VdsDeviceID,1271],[RegionName,'Allen Road']",siena,13ms
08/11/2013 06:46:33,Publication,localhost:1101,"[class,"oneITS"],[Date,'2012-06-25 00:05:01'],[ID,200],[Name,'ds0040dsa Allen05'],[Address,'SB Allen Road - 401'],[Latitude,43.7276177739601],[Longitude,-79.4490468206761],[LaneIndex,2],[LoopOccupancy,'null'],[AvgSpeed,0],[Vehicles/Interval,0],[VdsDeviceID,1271],[RegionName,'Allen Road']",siena,7ms
08/11/2013 06:46:34,Publication,localhost:1101,"[class,"oneITS"],[Date,'2012-06-25 00:06:01'],[ID,200],[Name,'ds0040dsa Allen05'],[Address,'SB Allen Road - 401'],[Latitude,43.7276177739601],[Longitude,-79.4490468206761],[LaneIndex,2],[LoopOccupancy,'null'],[AvgSpeed,0],[Vehicles/Interval,0],[VdsDeviceID,1271],[RegionName,'Allen Road']",siena,11ms
08/11/2013 06:46:51,Advertisement,localhost:1101,"[class,"oneITS"],[Date,isPresent],[ID,isPresent],[Name,isPresent],[Address,isPresent],[Latitude,isPresent],[Longitude,isPresent],[LaneIndex,isPresent],[LoopOccupancy,isPresent],[AvgSpeed,isPresent],[Vehicles/Interval,isPresent],[VdsDeviceID,isPresent],[RegionName,isPresent]",siena,0ms
08/11/2013 06:46:51,Publication,localhost:1101,"[class,"oneITS"],[Date,'2012-06-25 00:00:00'],[ID,200],[Name,'ds0040dsa Allen05'],[Address,'SB Allen Road - 401'],[Latitude,43.7276177739601],[Longitude,-79.4490468206761],[LaneIndex,2],[LoopOccupancy,'null'],[AvgSpeed,73],[Vehicles/Interval,1],[VdsDeviceID,1271],[RegionName,'Allen Road']",siena,30ms
08/11/2013 06:46:52,Publication,localhost:1101,"[class,"oneITS"],[Date,'2012-06-25 00:02:01'],[ID,200],[Name,'ds0040dsa Allen05'],[Address,'SB Allen Road - 401'],[Latitude,43.7276177739601],[Longitude,-79.4490468206761],[LaneIndex,2],[LoopOccupancy,'null'],[AvgSpeed,73],[Vehicles/Interval,1],[VdsDeviceID,1271],[RegionName,'Allen Road']",siena,9ms
08/11/2013 06:46:52,Publication,localhost:1101,"[class,"oneITS"],[Date,'2012-06-25 00:03:00'],[ID,200],[Name,'ds0040dsa Allen05'],[Address,'SB Allen Road - 401'],[Latitude,43.7276177739601],[Longitude,-79.4490468206761],[LaneIndex,2],[LoopOccupancy,'null'],[AvgSpeed,72],[Vehicles/Interval,10],[VdsDeviceID,1271],[RegionName,'Allen Road']",siena,9ms
08/11/2013 06:46:53,Publication,localhost:1101,"[class,"oneITS"],[Date,'2012-06-25 00:05:01'],[ID,200],[Name,'ds0040dsa Allen05'],[Address,'SB Allen Road - 401'],[Latitude,43.7276177739601],[Longitude,-79.4490468206761],[LaneIndex,2],[LoopOccupancy,'null'],[AvgSpeed,0],[Vehicles/Interval,0],[VdsDeviceID,1271],[RegionName,'Allen Road']",siena,9ms
08/11/2013 06:46:53,Publication,localhost:1101,"[class,"oneITS"],[Date,'2012-06-25 00:06:01'],[ID,200],[Name,'ds0040dsa Allen05'],[Address,'SB Allen Road - 401'],[Latitude,43.7276177739601],[Longitude,-79.4490468206761],[LaneIndex,2],[LoopOccupancy,'null'],[AvgSpeed,0],[Vehicles/Interval,0],[VdsDeviceID,1271],[RegionName,'Allen Road']",siena,19ms
14/11/2013 23:27:09,Advertisement,localhost:1101,"[class,eq,"oneITS"],[Date,isPresent,'some_date'],[ID,isPresent,0],[Name,isPresent,'some_name'],[Address,isPresent,'some_addr'],[Latitude,isPresent,0.0],[Longitude,isPresent,0.0],[LaneIndex,isPresent,0],[LoopOccupancy,isPresent,'some_occupancy'],[AvgSpeed,isPresent,0],[Vehicles/Interval,isPresent,0],[VdsDeviceID,isPresent,0],[RegionName,isPresent,'some_region']",siena,0.0ms
14/11/2013 23:27:09,Publication,localhost:1101,"[class,"oneITS"],[Date,'2012-06-25 00:00:00'],[ID,200],[Name,'ds0040dsa Allen05'],[Address,'SB Allen Road - 401'],[Latitude,43.7276177739601],[Longitude,-79.4490468206761],[LaneIndex,2],[LoopOccupancy,'null'],[AvgSpeed,73],[Vehicles/Interval,1],[VdsDeviceID,1271],[RegionName,'Allen Road']",siena,29.0ms
14/11/2013 23:27:10,Publication,localhost:1101,"[class,"oneITS"],[Date,'2012-06-25 00:02:01'],[ID,200],[Name,'ds0040dsa Allen05'],[Address,'SB Allen Road - 401'],[Latitude,43.7276177739601],[Longitude,-79.4490468206761],[LaneIndex,2],[LoopOccupancy,'null'],[AvgSpeed,73],[Vehicles/Interval,1],[VdsDeviceID,1271],[RegionName,'Allen Road']",siena,8.0ms
14/11/2013 23:27:10,Publication,localhost:1101,"[class,"oneITS"],[Date,'2012-06-25 00:03:00'],[ID,200],[Name,'ds0040dsa Allen05'],[Address,'SB Allen Road - 401'],[Latitude,43.7276177739601],[Longitude,-79.4490468206761],[LaneIndex,2],[LoopOccupancy,'null'],[AvgSpeed,72],[Vehicles/Interval,10],[VdsDeviceID,1271],[RegionName,'Allen Road']",siena,9.0ms
